you probably have HIV Jesus	Tue Jun 02 19:46:14 +0000 2015	1433274374663	605822753204084737	3197980878	Juice 	alexsb3000	think positive
Benji almost had a heart attack	Mon Jun 08 01:25:14 +0000 2015	1433726714665	607720004683849728	178845906	halez	hxlez	pizza rolls r my lyfe
I damn near had a heart attack watchin this game	Mon Jun 08 03:23:44 +0000 2015	1433733824659	607749826160128001	1340937896	michael	NotTaba	Enjoying college at UCLA. I like being me. @TheDeanFace and @aamercaa may be my bros. It is what it is. Adolescents dont grow up, they just age. Tennis junkie.
Mike Wilner just had a heart attack on-air. #jays	Mon Jun 08 04:48:43 +0000 2015	1433738923665	607771212941377536	625905359	Braeden Sukkau	BraedenSports11	Go to school, workout, do homework, watch hockey, go to school, workout, do homework, watch hockey, go to school, workout, do homework, watch hockey,
Finished Parasyte. Jesus. That ending. Almost had a heart attack. Gdlk anime. Cried several times of course.	Mon Jun 08 06:47:26 +0000 2015	1433746046666	607801088973094912	2185713181	Omni	InfernoOmni	Video games. Anime. Good food. Waifu. Vlogger. Gamer. Streamer. Smasher. Lover.  http://www.twitch.tv/InfernoOmni
me too! I made my uncle go outside and make sure no one was there lol. But yeah, I almost had a heart attack.	Mon Jun 08 07:04:06 +0000 2015	1433747046658	607805283243466752	2209764745	Makayla Sallee	makaylasallee	
Almost had a heart attack when i opened the first page of my edexcel maths paper and saw it was about sweets #gcsemaths	Mon Jun 08 10:22:08 +0000 2015	1433758928660	607855119972073472	3253838919	ManUtdLover	Nathan_ManUtd_	
ikr i nearly had a heart attack !! tm threw such a big bomb to us <//33 what a sweet life you have ;) w your hubby ehehehehe	Mon Jun 08 16:27:50 +0000 2015	1433780870662	607947151398703104	594402100	22.06	gaystan1004	tintap go go
thought I added the wrong person and legit had a heart attack	Mon Jun 08 17:32:05 +0000 2015	1433784725662	607963320440782848	497176081	amy	_amytwx	wtf is a boyband
I remember growing up I said my favorite color was red. Mama nearly had a heart attack, switched up to purple never looked back. Paradox.	Mon Jun 08 18:04:42 +0000 2015	1433786682665	607971528706269185	260466026	Paul, The Apostle	apostlerapper	GOSPELOVERAPOSTLE
would've been epic. He may just have had a heart attack. Lol	Tue Jun 09 05:00:40 +0000 2015	1433826040663	608136608114573312	215897441	Nickisah	ImTasha_ImTrini	God before Everything!!!! Follow if u wanna...if u dnt, life WILL go on! #TeamGFB (Get Fly Brothers) #TeamGFBfresh #teampoppington #TriniMassive IG: OneNatty
he's supposedly had a heart attack. Those poor fans D:	Tue Jun 09 19:05:31 +0000 2015	1433876731659	608349221562028032	27653482	Steven Miles	stevengm	The mad boy from Borneo.
I think I had a heart attack at the end there but im good now. Nice win cavs! #nbafinals #cavs	Wed Jun 10 03:55:41 +0000 2015	1433908541665	608482642397437952	199132756	Michael Crawford	ninja_mikec	professional vanilla icer
just dropped my phone on my face n had a heart attack for 93 people i swear	Wed Jun 10 05:13:08 +0000 2015	1433913188660	608502133306998784	632344928	Emili Faye	emilifaye	queen attitude
He was running during his first week, had a heart attack and died	Thu Jun 11 05:38:58 +0000 2015	1434001138659	608871022339604480	2409673170	Slaybraham Lincoln	ClementJackson_	I tried this one chili and it set my mouth on fire and I had to drink a 2 liter of mt dew [] LACE UP
just had a heart attack from killing a moth in my room..	Thu Jun 11 05:46:15 +0000 2015	1434001575663	608872855267364864	3008683742	natashaterzo	nterzo57	if ur not catrina azzarello i probably dont like you. dont cry over boys, do some squats and make them cry wishin they still had that ass. 647-927-1415
If Cameron would've noticed me bc of Nicole & I woke up to a notification from him, I legit would've had a heart attack	Thu Jun 11 15:41:40 +0000 2015	1434037300665	609022696786145280	1342088604	Nicole	secret_ninjax3	Psalm 34:18
I was tending to peter the sunflower and a hummingbird flew out of nowhere and I almost had a heart attack	Thu Jun 11 19:07:00 +0000 2015	1434049620662	609074370598674432	323504511	ikecutie	MOMDADD	I love him
beyond idiotic, could've had a heart attack so easily	Thu Jun 11 19:28:43 +0000 2015	1434050923664	609079835785334785	2808014100	pfffft	frankhterabbit	im a negative creep and im stoned.
my cousin's dog just barked and I think I almost had a heart attack	Thu Jun 11 22:23:41 +0000 2015	1434061421662	609123867580346368	1112736386	Miranda	hey_its_miranda	maybe im a bad person//     maybe i dont wanna walk before i crawl
When i was in the shower...I saw a black spot on my leg...I thought it was a tick...I almost had a heart attack...It would've been bloody...	Fri Jun 12 03:18:50 +0000 2015	1434079130660	609198144501387265	3306161315	ideliya	hopkinsgirl_	call me if you need medical help...i also sell paper and printers by sabre
So driving to the gym and a BIG ASS spider decides to walk on the windshield like nothing I had a heart attack I'm crying rn it was huge	Fri Jun 12 03:28:09 +0000 2015	1434079689659	609200489113063424	549621579	Bianca	BeeCacaa_	Trap lord Baelinda
I forgot my cord to my phone was plugged into my ihome and I just clicked on a video of a concert and had a heart attack that as so loud	Fri Jun 12 05:36:28 +0000 2015	1434087388664	609232781080686592	64561689	lora	okaylora	co-owner for @griersupdate - go check it out!
Looks more like you've had a heart attack than a haircut mate 	Fri Jun 12 16:47:53 +0000 2015	1434127673659	609401748596346881	793586131	! i saw 5sos !	_lunations	ACCENTUATE THE POSITIVE, ELIMINATE THE NEGATIVE
today i thought what if i had front row seats and he gave me a high five or worse what if he kissed my cheek and i almost had a heart attack	Fri Jun 12 22:08:08 +0000 2015	1434146888657	609482342139170816	2473352150	dicker	ummdontlookatme	this is nsfw / main acct @sarajeannnnnn / icon by http://dasiadoodles.tumblr.com
Awesome finish Poland! I almost had a heart attack :p 4-0!!! Still First place in Euro 2016 Elimination group! #polandvgeorgia #uefaeuro2016	Sat Jun 13 18:06:00 +0000 2015	1434218760666	609783795194052609	2560431025	Tomek Brodzik	Tomero92	
Omm boy i just bout had a heart attack	Sun Jun 14 05:31:58 +0000 2015	1434259918659	609956424328839168	528807064	a s h l e y	AshleyyLeighAnn	16/ AL
Amber Welth almost had a heart attack seeing this lol 	Sun Jun 14 15:49:49 +0000 2015	1434296989665	610111911397449729	31351909	aida alhendi	aida1987	mother of 2 kids official younique independant presenter check out my products and my company  https://www.youniqueproducts.com/Janaajoud/business/index
Looks more like you've had a heart attack than a haircut mate 	Sun Jun 14 16:06:04 +0000 2015	1434297964660	610116000823017473	1166284086	leah	leahcourtney_x	my names blurryface and i care what you think
Ffs a fake Michael Instagram account like my photos, I swear I almost had a heart attack	Mon Jun 15 00:10:16 +0000 2015	1434327016662	610237853751185408	25818195	consuela	sarahcollisonx	I'm 20 and like music most people my age don't like... | Instagram: sarah_collison
Someone I know tweeted they saw Shawn Johnson at the CWS and the moment I read Shawn I had a heart attack	Mon Jun 15 03:28:23 +0000 2015	1434338903666	610287711459475456	3162936535	Shirley Thompson	shirleythom85	
Oh My God, I think I just had a heart attack looking at this. Someone get me bypass surgery stat!	Mon Jun 15 12:55:08 +0000 2015	1434372908661	610430338746060800	3011337510	Royce Bracket	Royce_F_Bracket	
Pretty sure I just had a heart attack.#GoBolts #TBLvsCHI #StanleyCupFinal	Tue Jun 16 01:35:17 +0000 2015	1434418517663	610621636765720577	1061461015	David Monnerat	DavidMonnerat	Husband, father to an amazing son that has epilepsy, writer, reader, photographer, science and hockey lover. Endlessly curious. Trying to be better every day.
I remember I ran into a bee n I almost had a heart attack lmao	Tue Jun 16 05:31:50 +0000 2015	1434432710658	610681166501277696	1335763927	nami	naminatasha	it's all a matter of perspective.
I had a heart attack in whataburger today and EMS had to sedate me to get me to leave without my fries. I have a Gadsden flag license plate	Tue Jun 16 18:41:01 +0000 2015	1434480061658	610879770990129152	621583754	thurn and praxis	hugefuckboy	bad basketball talk and bad everything else too
Looks more like you've had a heart attack than a haircut mate 	Tue Jun 16 22:48:48 +0000 2015	1434494928661	610942127720243200	1149038040	lou	louislovelylife	harry's thigh gap, hubba hubba. contact: lottie.bates@yahoo.co.uk
stfu you lied to me is almost had a heart attack	Tue Jun 16 23:22:41 +0000 2015	1434496961660	610950654735970304	417509022	Alyssa	alyssapadilla88	Timing is everything || Stl Blues
This account that has basically the same user name as  just favorited my tweet and i had a heart attack	Wed Jun 17 00:33:01 +0000 2015	1434501181663	610968354711568386	2193444789	Marah	marah_diane	to the moon............
His lab "Dallas" and I were shaking in the corner of the laundry room. I think his dog had a heart attack. Lol fuck.	Wed Jun 17 03:39:14 +0000 2015	1434512354659	611015217653219328	759986340	valerie 	fantasticvam	
Golden State Warriors dream season would be complete if Joe Lacob had a heart attack #NBAFinals2015	Wed Jun 17 06:55:01 +0000 2015	1434524101664	611064488163315712	16937669	mp	mofopolitics	This is usually MP but sometimes not.
Just had a heart attack when a bird tried flying through my window.... He failed	Wed Jun 17 15:11:39 +0000 2015	1434553899665	611189470038228994	379849660	Katherine Frain	katherinef7	
June 17th: The day poor Greg Hull fell from the podium and everyone had a heart attack	Wed Jun 17 16:27:48 +0000 2015	1434558468658	611208633783685120	1616908850	sam	mistybananas	louis is so cute i love him
I think I just almost peed my pants and had a heart attack.	Wed Jun 17 22:15:52 +0000 2015	1434579352663	611296227649560580	2424361669	Kails	kali_strahl	| Live life every quarter mile at a time |
Just almost had a heart attack. All ready to go full on Girl Scout and rescue some people. Holy crap.	Thu Jun 18 00:20:50 +0000 2015	1434586850659	611327676524003328	913768854	Jaime Kramer	Jamayonaise	
Lost my phone in my car and I swear I just about had a heart attack	Thu Jun 18 01:34:38 +0000 2015	1434591278658	611346248897990656	510893557	talia. 	andimtalia	seventeen.
"She had a heart attack... Basically she fucked it" 	Thu Jun 18 19:18:59 +0000 2015	1434655139661	611614101358383104	531626240	ro	rosieeburnettx	
Some fake Carter account liked my photo on Instagram and I had a heart attack #chitea	Thu Jun 18 20:09:08 +0000 2015	1434658148665	611626722035920897	2937119769	|DM Give Away|	mochaseb	follow me & turn on my notifs and follow my steps to win a dm with your fav https://twitter.com/mochaseb/status/611361482396319744
I saw gif sets on tumblr and had a heart attack	Fri Jun 19 03:37:20 +0000 2015	1434685040657	611739515225550848	26850208	Rebecca	rebeccaseagull	23. I take photos, blog, and drink too many lattes.
An armadillo popped out in front of me while I was on my run and I almost had a heart attack	Fri Jun 19 04:50:42 +0000 2015	1434689442660	611757978564325376	1025182969	jedi master	kyra_clairice	in the end all you'll be left with is the love you left behind.
My doctor had a heart attack when I asked of going sky driving off a building in 3 days was okay... What she doesn't know won't hurt	Fri Jun 19 23:01:50 +0000 2015	1434754910662	612032571266961408	372018314	Alexa.	AFischer_95	I have the spirit of a hustler and the swagger of a college kid. Just livin my life. Merica | Ipfw
i was half asleep and my phone went off with favorites, i had a heart attack	Sat Jun 20 08:31:11 +0000 2015	1434789071659	612175852873256960	3118831123	Attention Whore	lucylives14	i am adria. he/him/they/them and she/her i guess sometimes.
i heard rain and i dang near had a heart attack i thought someone was breaking my window	Sat Jun 20 16:08:44 +0000 2015	1434816524657	612290999092559872	2470282399	danielle	faintillusions	@alsojenny
About had a heart attack when I flew past a cop, but didn't get pulled over. #ptl	Sun Jun 21 04:17:30 +0000 2015	1434860250663	612474399254446080	3070170037	Nathan High	higher_nhigher	Try to come up with an original joke about my last name
I thought james unfollowed me then i just had a heart attack	Sun Jun 21 14:06:53 +0000 2015	1434895613659	612622722410151936	2540771224	#JamesBrokeTheDoor 	JanoskGrande5H	Anthony follows,Beth follows,2/5 follows + james faved{1/8 of the stp squad}
Midnight calls are not cute esp when someone in the family is sick,last night l almost had a heart attack	Sun Jun 21 18:21:19 +0000 2015	1434910879660	612686752659148800	303291810	TheRealMamoyo	MellisaCaroline	lm emotionally constipated,havent given a shit in a while,if u see me in the streets dont greet me l dont know you,been a stoner from birth
my dad had a heart attack and stroke that left him blind @ 48yrs old. I learned never to give up, and that life is precious.	Sun Jun 21 18:39:53 +0000 2015	1434911993659	612691425109499904	2405774720	Jeshica	QueenMrazek	Detroit Born. I'll love the Red Wings till the day I die.
had a heart attack when they started playing the divine zero holy shit	Mon Jun 22 15:21:44 +0000 2015	1434986504666	613003946924359680	2163114618	cheese toastie	memesonfire	i write sins not bios
I almost had a heart attack bcz my brother lost my retainer. But, it's fine because he randomly showed up with it.	Mon Jun 22 20:49:14 +0000 2015	1435006154666	613086364997955584	633228659	Lyndsey Brunner	brunn_lynds1	just do what you do
lol my mom almost had a heart attack when I told her I was looking at colleges in the UK	Tue Jun 23 02:28:39 +0000 2015	1435026519661	613171781977939968	107912558	kayla	kbpls	be transformed
I damn near had a heart attack fam. By heart beating fast af.	Tue Jun 23 08:29:25 +0000 2015	1435048165666	613262571903262720	2170160037	Bull Balls 	DaSixFiVeiMp	Just tweet. Don't worry about who retweet.
I thought I saw Lito from Sense8 in a parking lot and nearly had a heart attack	Tue Jun 23 19:57:01 +0000 2015	1435089421665	613435612104822784	2787067483	film khaleesi	filmkhaleesi	i like movies and tv so im gonna tweet about them here #blacklivesmatter
FUUUUUCK I almost had a heart attack, the power went off for a second and my xbox wouldn't turn on for like 5 minutes.	Wed Jun 24 02:01:56 +0000 2015	1435111316664	613527446386774017	1605133202	AssistlordCF	SithlordCF	
If cyclops had a jewish mother, she would have had a heart attack worrying about his poking an eye out	Thu Jun 25 02:52:41 +0000 2015	1435200761665	613902605912150016	2275079126	Scott Mayer	mayerofscotland	Noncontributing Writer at the New York Times
The kids displaying their motor cross skills. I nearly had a heart attack wah. #Sportsday #MummyDuty 	Thu Jun 25 10:39:59 +0000 2015	1435228799660	614020205786869760	300859179	 Liz Mutesi 	lizmutesi	Adventurous| Lover of Words, Nature & Languages| Farmer| Wannabe Rancher| Photographer in waiting| July Baby| Child of East Africa
#TBT to 26 years ago when I got my Bert and Ernie cake and almost had a heart attack. 	Thu Jun 25 14:05:02 +0000 2015	1435241102658	614071808300593152	59255792	Michael Thaman	michaelthaman	Husband. Designer. Dude.
when I tell u I almost had a heart attack im not fucking lying	Fri Jun 26 04:53:41 +0000 2015	1435294421666	614295444429139968	727015296	bbgunz	bestrella_	
just stabbed my dog in the eye with my finger by accident and i nearly had a heart attack	Fri Jun 26 04:58:16 +0000 2015	1435294696666	614296597862617088	170096988	Jem	supbetsy	
Someone just knocked my door and i fully had a heart attack. I am literally shaking right now loooooooool	Fri Jun 26 13:11:17 +0000 2015	1435324277665	614420669565153280	216811535	RY	LittleRyan92	
I nearly had a heart attack jd. Can u imagine this Conservative court not coming down on the side of discrimination? #shocked	Fri Jun 26 23:58:51 +0000 2015	1435363131658	614583635023429633	61212326	Adam Richardson	AdamKRichardson	
tbt to the night I actually had a heart attack	Sat Jun 27 01:57:05 +0000 2015	1435370225662	614613389432614912	512746710	Sidney Westerfield	sidneycwest	Bro
I almost had a heart attack like if we have to redo this,,	Sat Jun 27 09:55:45 +0000 2015	1435398945660	614733849835143168	3152508464	sin-free zone	chanclapilli	the last gay twitter acocunt. ..yeah thats me
Just nearly dropped my phone and I legit had a heart attack	Sat Jun 27 17:43:33 +0000 2015	1435427013661	614851575564136448	2788674652	Lydia 	fairytalepezza	Pretty is just a pretty word - Little Mix // I have 99 problems and Niall Horan could solve at least 95 // Kate Middleton's hair is prettier than my entire face
someone slammed a door during my nap today and I had a heart attack.	Sun Jun 28 00:19:21 +0000 2015	1435450761662	614951181899530240	2562813404	Fallin Crauthers	fallinleigh	
oh that's relieving lol. Probs should of asked b4 I did it &had a heart attack! Thanks heaps x	Sun Jun 28 01:34:11 +0000 2015	1435455251660	614970014316171264	292870273	Fiona	FionaRoseT	My heart beats for the Essendon FC...and coffee..always coffee!  My business: 'Something about Cake' ....feel free to show the love on Instagram & Facebook!
I think I had a heart attack. 	Sun Jun 28 09:10:57 +0000 2015	1435482657662	615084963420086272	2592795360	chanyeol	UNIMATTPORN	I'm just a depressed fangirl that will never see the lohr that's all.
I just did holy shit.. Almost had a heart attack	Sun Jun 28 20:43:22 +0000 2015	1435524202658	615259215762952196	434588745	DJ	djaultman25	What's understood ain't gotta be explained W.Y.O.S.
that pause was so long i thought he had a heart attack	Mon Jun 29 01:55:59 +0000 2015	1435542959658	615337888323096576	879275761	Brandon West	b_west23	
Her reaction so fake. I would have had a heart attack if I won a 2016 car. FOH	Mon Jun 29 02:31:14 +0000 2015	1435545074657	615346759271723008	2619274081	Anamaria	AnamariaStein	Hey whats up creepers
The other day I saw my braces in the mirror and had a heart attack because I didn't remember getting my smiley pierced lmao	Mon Jun 29 04:43:49 +0000 2015	1435553029658	615380124964417536	69719470	the ready milk	chemicalkiiler	that one girl in chicago that loves mike naran i guess  kevin ghost did you mean the love of my life
I had my headphones in and smooth criminal came on and I had a heart attack, I hate myself	Mon Jun 29 07:42:57 +0000 2015	1435563777663	615425205364625408	531757170	Miss Witt	AureliaGoesRawr	my lil Jessica, Demi, and Aubs
I have to call 911 cuz I had a heart attack	Mon Jun 29 14:15:37 +0000 2015	1435587337658	615524023145906176	2276692015	juliann	acapellapayte	payte parker enthusiast
So I almost had a heart attack thinking that my tumblr had been deleted but tumblrs just down	Mon Jun 29 15:46:39 +0000 2015	1435592799659	615546932438503424	774666529	Anakin Monson	PandAnakin	I am THE giant fucking dork
Hey hi i fell asleep for five minutes and woke up and thought i had a heart attack #DirtyWorkJuly10	Mon Jun 29 20:01:52 +0000 2015	1435608112666	615611159845076992	1671608238	ashley | #DirtyWork	isthatameezy	just having fun.
I'd probably of had a heart attack by now.	Mon Jun 29 23:39:31 +0000 2015	1435621171663	615665933248528384	544669789	Jim	JamesMountain90	Snapchat - jimmylovesloz
Terrence almost had a heart attack. 	Tue Jun 30 00:24:28 +0000 2015	1435623868665	615677245294780416	2612680079	Adrian Dorsey	adrian_dorsey52	I am a Bull City Native. Servant of the true and living God. Campbell University Football #78
Terrence almost had a heart attack. 	Tue Jun 30 00:26:13 +0000 2015	1435623973658	615677685667381248	2330780921	Naja	najassmart	You either hate me, or you love me. #LoveWins
Don't tell her 112 I almost had a heart attack when I did that	Tue Jun 30 04:04:30 +0000 2015	1435637070665	615732618496241664	528699109	Kristen	Kristen_L21	1 Corinthians 13:13
I remember when I asked Siri "911" and I almost had a heart attack	Tue Jun 30 05:15:56 +0000 2015	1435641356659	615750595257896960	1736124288	court	xocoourt	
It's Jade I'm currently frustrated with. She's pretending to be back w/David bc her father had a heart attack.	Tue Jun 30 18:24:20 +0000 2015	1435688660664	615949002635227136	47240762	GiftofAmber	GoAFemslash	I read & occasionally write femslash. Recent fandoms: GL, Lost Girl, OUAT(Swan Queen), Wentworth, SEED TV.I love to watch webseries & am a sci-fi/fantasy geek.
Experienced that.. My first flight, to Blizzcon in Nov.. I just about had a heart attack.	Tue Jun 30 18:33:58 +0000 2015	1435689238663	615951426938744832	48058862	Teresa Murphy	RessyM	Mommy to 1, Blizzard (http://Battle.net) Technical Support MVP - Ressie#1409, WoW Addon Maintainer (Ackis Recipe List & Collectinator)
I never tweet but the prank on  was so incredibly messed up. Someone could have had a heart attack and died.	Tue Jun 30 21:18:27 +0000 2015	1435699107659	615992820508266496	394398814	Alex C-S	alexcroninscott	Doing whatever I do best
Just had a heart attack omg my heart is beating a million miles a minute	Tue Jun 30 21:20:54 +0000 2015	1435699254665	615993437096030208	3138512023	Karee Kampmann	kareeann99	
can't believe I even suggested to Carla about going on a hot air balloon.. think she nearly had a heart attack	Tue Jun 30 23:01:37 +0000 2015	1435705297666	616018783279431680	261330191	Serena Masson	serenaheidi_	Find out where joy resides, and give it a voice far beyond singing, for to miss the joy is to miss all.
I almost had a heart attack when I heard the news about  #Nellyville	Wed Jul 01 01:42:52 +0000 2015	1435714972663	616059363158048769	16560657	BET	BET	#BETAwards - celebrating African-American accomplishments in Sports & Entertainment
Johnnie and I just had a heart attack omfg	Wed Jul 01 03:42:09 +0000 2015	1435722129661	616089381783273472	2935723964	Hannah.	flawxdhannah_	Not all heroes wear capes, infact my heroes wear tattoos.
Idc what nobody says... Magic Johnson don't got HIV no more real shit	Tue Jun 02 19:06:25 +0000 2015	1433271985661	605812733003468802	1225624212	caloislegend	CaloIsLegendary	this is my canvas.  21 college. @MBREKORDS IG:CALOISLEGENDARY
Judith got HIV and Brice went on to have a new family ,WTF man... She got what she wanted the hard way.	Wed Jun 10 05:21:52 +0000 2015	1433913712666	608504331147571200	52925549	J.	Wawters	Awkward #TrackNation #LIU19
Last year i was very sick guys I got HIV(heavy into Vodka) The next day i woke up wid TB(Taste of Beer) Which was... 	Sat Jun 13 16:17:15 +0000 2015	1434212235657	609756427322789888	516322081	Uniqe Matta	UniqeMatta	
Going to Hiv seminar so how many people got HIV so I can help them out 	Tue Jun 16 02:23:40 +0000 2015	1434421420659	610633812813418496	536498920	My tru Story 	LAVONTECEO	FOR BOOKING PLZ CALL 407-495-1100
If my bitch got HIV I guess I'm gonna have HIV too and that's just how it is	Tue Jun 16 14:05:03 +0000 2015	1434463503659	610810321708650496	414799352	CRXSFVDZ	SucioSouff	Where my mother at? #FREEMEETCH #FREEGOMEZ #FREEPOPS
"I'll have what she's having." And that's how daddy got HIV, kids.	Tue Jun 16 21:33:31 +0000 2015	1434490411666	610923182069907456	2851673628	Orange shirt guy	awkwardphilippe	I'm from Canada and they say I'm slow. http://favstar.fm/users/awkwardphilippe/recent
so many have got HIV like this as well	Tue Jun 23 15:53:51 +0000 2015	1435074831663	613374417201201152	307076937	b e n i	beni_jones	i await the day i am no longer apart of this dark matrix we call life.
There's a dude who was fuckin half the town up here n he just found out he got HIV! #sheeshe	Sat Jun 27 14:53:40 +0000 2015	1435416820658	614808823010861056	30374886	E	SumnLikeYaPops	#Mrnotinthesameleaguenordoweballthesame#MrGoGetIt #enlightenthemasses #Pow!!!!!!! #MindingMyDamnBusiness #ProudDaddy #Innovator
